entry_time,exit_time,pair,side,entry_price,exit_price,size_usd,size_units,gross_pnl,fees,slippage,net_pnl,balance,exit_reason
2025-10-19 09:00:00+00:00,2025-10-21 14:00:00+00:00,BTC/USD,long,107438.7,111736.24799999999,2000.0,0.018615266193652752,79.99999999999982,3.264,0.816,75.91999999999982,10075.92,take_profit
2025-10-21 15:00:00+00:00,2025-10-21 20:00:00+00:00,BTC/USD,long,113414.8,111146.504,2015.1840000000002,0.017768263048561564,-40.30368,3.192051456,0.798012864,-44.29374432,10031.62625568,stop_loss
2025-09-21 18:00:00+00:00,2025-09-21 22:00:00+00:00,ETH/USD,long,4497.96,4467.27,2000.0,0.444646017305623,-13.64618627110957,3.1890830509831125,0.7972707627457781,-17.63254008483846,9982.367459915162,signal
2025-09-26 18:00:00+00:00,2025-09-28 09:00:00+00:00,ETH/USD,long,4048.24,3997.59,1996.4734919830325,0.4931707339443888,-24.97909767428329,3.1743743090334253,0.7935935772583563,-28.947065560575073,9953.420394354587,signal
2025-09-28 15:00:00+00:00,2025-09-29 13:00:00+00:00,ETH/USD,long,4022.55,4183.452,1990.6840788709176,0.49488112736222484,79.6273631548367,3.2487964167173375,0.8121991041793344,75.56636763394003,10028.986761988528,take_profit
2025-10-05 02:00:00+00:00,2025-10-05 20:00:00+00:00,ETH/USD,long,4549.46,4499.41,2005.7973523977057,0.44088690798417957,-22.066389744608188,3.1916226520406425,0.7979056630101606,-26.05591805965899,10002.930843928869,signal
2025-10-06 02:00:00+00:00,2025-10-06 15:00:00+00:00,ETH/USD,long,4538.39,4719.9256000000005,2000.586168785774,0.4408140703610253,80.02344675143117,3.264956627458383,0.8162391568645958,75.94225096710818,10078.873094895976,take_profit
