timestamp,open,high,low,close,volume
2025-10-13 22:53:00,208.65,208.75,208.5,208.75,3081.27210177
2025-10-13 22:54:00,208.83,208.86,208.81,208.86,19.73074045
2025-10-13 22:55:00,208.87,208.87,208.75,208.75,403.41467646
2025-10-13 22:56:00,208.76,208.76,208.32,208.33,1460.08448689
2025-10-13 22:57:00,208.33,208.33,208.32,208.33,6.26791807
2025-10-13 22:58:00,208.33,208.4,208.32,208.4,253.99023841
2025-10-13 22:59:00,208.43,208.62,208.43,208.62,22.45328889
2025-10-13 23:00:00,208.62,208.62,208.4,208.41,249.267157
2025-10-13 23:01:00,208.4,208.41,208.33,208.33,16.64845142
2025-10-13 23:02:00,208.32,208.33,208.25,208.27,6.16661255
2025-10-13 23:03:00,208.25,208.34,208.25,208.33,65.34492397
2025-10-13 23:04:00,208.5,208.54,208.49,208.54,0.76184468
2025-10-13 23:05:00,208.54,208.66,208.54,208.65,36.3645195
2025-10-13 23:06:00,208.66,208.73,208.66,208.66,400.86407394
2025-10-13 23:07:00,208.71,208.71,208.66,208.66,1.76453027
2025-10-13 23:08:00,208.65,208.93,208.65,208.81,32.48953545
2025-10-13 23:09:00,208.76,208.76,208.65,208.66,3.87290167
2025-10-13 23:10:00,208.65,208.66,208.56,208.56,50.5486261
2025-10-13 23:11:00,208.58,208.58,208.44,208.45,106.09398089
2025-10-13 23:12:00,208.45,208.55,208.39,208.55,276.86212587
2025-10-13 23:13:00,208.45,208.45,208.4,208.44,13.37406928
2025-10-13 23:14:00,208.44,208.44,208.44,208.44,0.0047
2025-10-13 23:15:00,208.38,208.44,208.37,208.44,2.3736
2025-10-13 23:16:00,208.44,208.54,208.44,208.54,1.77545684
2025-10-13 23:17:00,208.62,208.71,208.62,208.67,0.104
2025-10-13 23:18:00,208.5,208.55,208.44,208.45,485.246402
2025-10-13 23:19:00,208.44,208.57,208.44,208.57,24.0435949
2025-10-13 23:20:00,208.57,208.67,208.57,208.62,2.33189378
2025-10-13 23:21:00,208.62,208.78,208.62,208.77,108.6387865
2025-10-13 23:22:00,208.78,208.84,208.78,208.84,8.53859506
2025-10-13 23:23:00,208.84,208.93,208.84,208.93,16.17580543
2025-10-13 23:24:00,208.93,208.96,208.89,208.96,2.21432639
2025-10-13 23:25:00,208.96,209.0,208.96,209.0,76.68266322
2025-10-13 23:26:00,209.0,209.0,208.97,208.97,4.69995
2025-10-13 23:27:00,208.97,209.0,208.97,209.0,19.4790752
2025-10-13 23:28:00,209.0,209.0,208.99,209.0,1.16862722
2025-10-13 23:29:00,209.0,209.0,208.84,208.97,293.5684828
2025-10-13 23:30:00,208.97,209.0,208.97,209.0,52.99109
2025-10-13 23:31:00,209.0,209.25,209.0,209.25,56.4203302
2025-10-13 23:32:00,209.26,209.26,209.18,209.18,38.53372122
2025-10-13 23:33:00,209.11,209.11,208.83,208.83,5.91993089
2025-10-13 23:34:00,208.84,208.84,208.75,208.76,0.11328
2025-10-13 23:35:00,208.75,208.75,208.36,208.36,21.24462372
2025-10-13 23:36:00,208.36,208.5,208.34,208.34,16.71810501
2025-10-13 23:37:00,208.27,208.31,208.26,208.26,3.29505761
2025-10-13 23:38:00,208.25,208.26,208.25,208.26,56.05353944
2025-10-13 23:39:00,208.26,208.32,208.16,208.31,166.97658674
2025-10-13 23:40:00,208.26,208.26,208.25,208.26,10.03914
2025-10-13 23:41:00,208.26,208.26,207.94,207.94,55.74244131
2025-10-13 23:42:00,208.02,208.14,207.94,208.14,13.92069531
2025-10-13 23:43:00,208.14,208.24,208.14,208.24,6.16650847
2025-10-13 23:44:00,208.24,208.24,208.19,208.21,11.0145364
2025-10-13 23:45:00,208.2,208.21,207.91,207.92,355.63181561
2025-10-13 23:46:00,207.92,208.05,207.82,207.83,224.16998935
2025-10-13 23:47:00,207.82,207.89,207.51,207.66,223.66259765
2025-10-13 23:48:00,207.71,207.71,207.68,207.69,2.04162067
2025-10-13 23:49:00,207.69,207.72,207.69,207.71,3.62409541
2025-10-13 23:50:00,207.7,207.71,207.57,207.71,396.33921128
2025-10-13 23:51:00,207.7,207.71,207.63,207.7,20.92697621
2025-10-13 23:52:00,207.7,208.07,207.7,208.07,89.58105191
2025-10-13 23:53:00,208.03,208.07,208.03,208.04,47.30115281
2025-10-13 23:54:00,207.97,207.97,207.92,207.93,31.54259235
2025-10-13 23:55:00,207.92,208.17,207.92,208.07,102.39075237
2025-10-13 23:56:00,208.07,208.21,208.07,208.19,0.45860307
2025-10-13 23:57:00,208.19,208.46,208.19,208.46,5.618854
2025-10-13 23:58:00,208.45,208.73,208.45,208.69,8.35331893
2025-10-13 23:59:00,208.69,208.75,208.69,208.75,142.62742291
2025-10-14 00:00:00,208.75,209.09,208.75,209.08,865.37477371
